timestamp,open,high,low,close,volume,RSI,FVG,VolumeDelta,Bias,PriceChange,FVGWidth,IsBreakout,OrderBookPressure,Label
2024-08-04 10:25:00,0.99949,0.9995,0.99949,0.9995,241863.58,0.6159,0.4254,0.6366,0.0927,0.1597,0.7685,1,0.2208,1
2024-08-04 10:30:00,0.9995,0.9995,0.99944,0.99945,1056275.77,0.9749,0.5909,0.3431,0.7722,0.5817,0.7386,0,0.7673,1
2024-08-04 10:35:00,0.99944,0.99945,0.99944,0.99945,23346.35,0.2991,0.0723,0.1973,0.3414,0.4388,0.2328,0,0.1344,0
2024-08-04 10:40:00,0.99945,0.99945,0.99944,0.99945,200048.59,0.9225,0.4351,0.9866,0.3345,0.4853,0.1005,1,0.1281,0
2024-08-04 10:45:00,0.99945,0.99945,0.99944,0.99944,99774.26,0.8135,0.1554,0.5475,0.0941,0.6702,0.3275,0,0.703,1
2024-08-04 10:50:00,0.99944,0.99945,0.99944,0.99945,362804.7,0.7764,0.6845,0.0808,0.6149,0.6321,0.9696,0,0.6207,1
2024-08-04 10:55:00,0.99945,0.99945,0.99944,0.99945,444199.69,0.5129,0.9325,0.9981,0.5801,0.6565,0.3104,0,0.1947,0
2024-08-04 11:00:00,0.99945,0.99949,0.99944,0.99949,890102.85,0.371,0.2998,0.8447,0.9106,0.7206,0.3767,1,0.461,0
2024-08-04 11:05:00,0.99949,0.99949,0.99948,0.99949,261043.52,0.1934,0.526,0.2879,0.2702,0.2526,0.8145,1,0.606,1
2024-08-04 11:10:00,0.99949,0.99949,0.99948,0.99949,122377.09,0.3642,0.4244,0.7021,0.2072,0.7443,0.2839,0,0.4068,1
2024-08-04 11:15:00,0.99948,0.99949,0.99948,0.99949,109916.5,0.9708,0.7844,0.2283,0.5534,0.8956,0.6822,1,0.1634,0
2024-08-04 11:20:00,0.99949,0.99949,0.99948,0.99949,101222.43,0.2712,0.3518,0.8436,0.0094,0.6602,0.3636,1,0.205,1
2024-08-04 11:25:00,0.99949,0.99949,0.99948,0.99949,66876.01,0.9007,0.9104,0.6986,0.0488,0.8054,0.4274,0,0.7461,1
2024-08-04 11:30:00,0.99949,0.99949,0.99948,0.99949,144298.57,0.3672,0.9082,0.5777,0.11,0.5073,0.5922,0,0.3634,1
2024-08-04 11:35:00,0.99949,0.99949,0.99948,0.99949,461386.95,0.3113,0.2632,0.93,0.3399,0.9491,0.3751,1,0.7275,0
2024-08-04 11:40:00,0.99949,0.99949,0.99948,0.99949,424678.89,0.5567,0.8578,0.0849,0.0725,0.9927,0.4407,0,0.4913,0
2024-08-04 11:45:00,0.99949,0.9995,0.99948,0.9995,670433.5,0.6038,0.8521,0.5875,0.275,0.0786,0.7091,1,0.7015,1
2024-08-04 11:50:00,0.9995,0.9995,0.99949,0.9995,473924.44,0.7266,0.9853,0.677,0.8342,0.337,0.4787,0,0.3557,1
2024-08-04 11:55:00,0.9995,0.9995,0.99949,0.99949,139841.52,0.7172,0.7688,0.0834,0.7443,0.9671,0.7209,1,0.05,0
2024-08-04 12:00:00,0.99949,0.9995,0.99949,0.9995,189473.45,0.3679,0.5084,0.0802,0.6912,0.9057,0.7974,1,0.2135,1
2024-08-04 12:05:00,0.9995,0.9995,0.99949,0.9995,200401.86,0.2619,0.2088,0.5935,0.8356,0.7236,0.5428,0,0.1784,0
2024-08-04 12:10:00,0.9995,0.9995,0.99949,0.9995,447546.54,0.8522,0.5525,0.4789,0.0984,0.5722,0.2693,1,0.1404,0
2024-08-04 12:15:00,0.9995,0.9995,0.99949,0.9995,318794.86,0.611,0.8054,0.4339,0.5933,0.9063,0.3176,0,0.3269,1
2024-08-04 12:20:00,0.9995,0.9995,0.99949,0.9995,92364.69,0.0327,0.9163,0.2283,0.7631,0.7536,0.8399,0,0.8698,1
2024-08-04 12:25:00,0.9995,0.9995,0.99949,0.9995,64362.49,0.7453,0.343,0.4891,0.2581,0.7925,0.669,1,0.2261,1
2024-08-04 12:30:00,0.9995,0.9995,0.99949,0.99949,138635.22,0.2002,0.3412,0.4861,0.3962,0.001,0.4212,1,0.4843,0
2024-08-04 12:35:00,0.99949,0.9995,0.99949,0.99949,91514.73,0.3752,0.7983,0.8781,0.4111,0.7344,0.4941,1,0.6953,1
2024-08-04 12:40:00,0.9995,0.9995,0.99949,0.99949,228238.52,0.9821,0.4343,0.2214,0.0334,0.1069,0.5962,1,0.5794,0
2024-08-04 12:45:00,0.9995,0.9995,0.99949,0.99949,96550.64,0.285,0.4468,0.446,0.89,0.1555,0.8513,1,0.5252,1
2024-08-04 12:50:00,0.9995,0.9995,0.99949,0.99949,30694.23,0.0877,0.9877,0.7474,0.9328,0.6161,0.4289,0,0.543,1
2024-08-04 12:55:00,0.9995,0.9995,0.99949,0.99949,79572.92,0.2314,0.2426,0.9773,0.5297,0.0403,0.9081,0,0.3947,0
2024-08-04 13:00:00,0.99949,0.9995,0.99949,0.9995,152547.5,0.0138,0.4811,0.5191,0.8107,0.9112,0.3387,0,0.6717,1
2024-08-04 13:05:00,0.9995,0.9995,0.99949,0.99949,367614.6,0.4721,0.1956,0.0586,0.4531,0.8734,0.0886,0,0.5105,1
2024-08-04 13:10:00,0.9995,0.9995,0.99949,0.9995,194360.2,0.1877,0.7302,0.8617,0.4192,0.1271,0.1097,0,0.1651,0
2024-08-04 13:15:00,0.9995,0.9995,0.99949,0.9995,160507.24,0.2126,0.8899,0.3116,0.1242,0.0744,0.7323,1,0.9725,1
2024-08-04 13:20:00,0.99949,0.9995,0.99949,0.9995,65488.71,0.6281,0.3182,0.7607,0.5999,0.7338,0.1951,0,0.7682,0
2024-08-04 13:25:00,0.99949,0.99949,0.99945,0.99946,2372338.66,0.3156,0.1582,0.2314,0.2683,0.1535,0.4747,0,0.6635,1
2024-08-04 13:30:00,0.99946,0.99946,0.99945,0.99946,338926.74,0.3853,0.0256,0.7525,0.2601,0.9092,0.085,0,0.9845,0
2024-08-04 13:35:00,0.99946,0.99946,0.99945,0.99945,83035.01,0.1624,0.0372,0.4585,0.1861,0.2694,0.3302,1,0.5057,1
2024-08-04 13:40:00,0.99945,0.99946,0.99945,0.99946,80609.66,0.6528,0.0011,0.0427,0.4659,0.4181,0.1174,0,0.2368,0
2024-08-04 13:45:00,0.99945,0.99947,0.99945,0.99947,826539.3,0.9196,0.0247,0.3795,0.8454,0.6476,0.2722,1,0.0396,1
2024-08-04 13:50:00,0.99947,0.99947,0.99946,0.99947,45432.28,0.0329,0.6918,0.4901,0.62,0.1468,0.751,1,0.2446,1
2024-08-04 13:55:00,0.99946,0.99947,0.99946,0.99947,191436.53,0.9833,0.5639,0.4408,0.9463,0.1461,0.8102,1,0.4806,1
2024-08-04 14:00:00,0.99947,0.9995,0.99946,0.9995,1183181.62,0.3786,0.6565,0.5129,0.9797,0.4476,0.8679,0,0.9861,0
2024-08-04 14:05:00,0.99949,0.9995,0.99949,0.9995,337671.98,0.7864,0.4197,0.4955,0.7763,0.5792,0.4547,1,0.0703,1
2024-08-04 14:10:00,0.9995,0.99952,0.99949,0.99951,830279.56,0.878,0.963,0.2866,0.6821,0.2821,0.3177,0,0.1821,0
2024-08-04 14:15:00,0.99952,0.99954,0.99951,0.99953,873326.72,0.8006,0.0474,0.4457,0.3877,0.9315,0.4812,1,0.6764,0
2024-08-04 14:20:00,0.99954,0.99954,0.99953,0.99954,143683.05,0.4207,0.513,0.359,0.7695,0.8927,0.7821,1,0.4759,1
2024-08-04 14:25:00,0.99954,0.99954,0.99953,0.99954,416439.6,0.9975,0.8245,0.4939,0.2447,0.0261,0.6582,0,0.1523,0
2024-08-04 14:30:00,0.99954,0.99954,0.99953,0.99953,638820.19,0.5253,0.4146,0.0962,0.8946,0.872,0.6174,1,0.8118,0
2024-08-04 14:35:00,0.99953,0.9996,0.99953,0.99959,633600.14,0.7,0.0834,0.6019,0.1883,0.5548,0.0997,0,0.1096,0
2024-08-04 14:40:00,0.9996,0.9996,0.99959,0.99959,328828.94,0.0783,0.494,0.2899,0.29,0.8128,0.5803,0,0.9588,0
2024-08-04 14:45:00,0.99959,0.9996,0.99953,0.99953,1223529.27,0.7398,0.5878,0.8975,0.2096,0.2591,0.8287,0,0.9625,0
2024-08-04 14:50:00,0.99953,0.99959,0.99953,0.99958,1453744.91,0.0372,0.9399,0.7925,0.1441,0.8259,0.3285,1,0.3731,1
2024-08-04 14:55:00,0.99957,0.99957,0.99954,0.99954,668104.34,0.7921,0.6605,0.726,0.1123,0.7234,0.5613,0,0.1848,1
2024-08-04 15:00:00,0.99955,0.99955,0.99949,0.99949,969114.18,0.7656,0.835,0.733,0.5312,0.3165,0.282,0,0.5862,0
2024-08-04 15:05:00,0.99949,0.9995,0.99928,0.99933,3985111.44,0.2568,0.2537,0.8992,0.9875,0.2082,0.1869,0,0.2866,0
2024-08-04 15:10:00,0.99933,0.99934,0.99933,0.99933,476120.55,0.5566,0.3742,0.8082,0.9538,0.7274,0.5792,1,0.4438,0
2024-08-04 15:15:00,0.99933,0.99934,0.99933,0.99933,293329.11,0.2028,0.4619,0.393,0.3918,0.0087,0.6349,1,0.3881,1
2024-08-04 15:20:00,0.99933,0.99934,0.99933,0.99934,314677.22,0.2126,0.4935,0.6968,0.9968,0.5221,0.8208,1,0.9869,1
2024-08-04 15:25:00,0.99934,0.99934,0.99933,0.99934,533629.53,0.4435,0.3228,0.4343,0.2465,0.374,0.3044,1,0.072,0
2024-08-04 15:30:00,0.99934,0.99934,0.99924,0.99924,1128326.78,0.7372,0.109,0.7141,0.6242,0.5046,0.275,0,0.4241,1
2024-08-04 15:35:00,0.99925,0.99925,0.99924,0.99924,1910001.97,0.1243,0.4035,0.7468,0.8969,0.4657,0.0069,0,0.8509,0
2024-08-04 15:40:00,0.99925,0.99926,0.99924,0.99925,637371.2,0.9188,0.3897,0.2178,0.6546,0.6116,0.0058,0,0.7244,0
2024-08-04 15:45:00,0.99925,0.99926,0.99925,0.99926,247122.9,0.5399,0.4754,0.8687,0.0947,0.7321,0.4901,0,0.5778,0
2024-08-04 15:50:00,0.99926,0.99929,0.99925,0.99928,1552785.95,0.5985,0.608,0.2135,0.0313,0.838,0.1429,1,0.102,1
2024-08-04 15:55:00,0.99928,0.99929,0.99926,0.99926,1136071.94,0.6823,0.9089,0.6423,0.801,0.2972,0.9278,0,0.7375,1
2024-08-04 16:00:00,0.99926,0.99927,0.99921,0.99922,995665.13,0.3146,0.5587,0.7917,0.7837,0.202,0.6008,1,0.1977,1
2024-08-04 16:05:00,0.99922,0.99922,0.99917,0.99918,1123669.96,0.401,0.7578,0.8985,0.4462,0.6593,0.346,1,0.2397,1
2024-08-04 16:10:00,0.99918,0.99926,0.99917,0.99926,1628405.92,0.4729,0.6543,0.5797,0.3692,0.9939,0.2864,1,0.7678,0
2024-08-04 16:15:00,0.99926,0.99928,0.99925,0.99928,771079.09,0.3157,0.6768,0.6171,0.5505,0.1607,0.4931,0,0.7773,0
2024-08-04 16:20:00,0.99928,0.99929,0.99928,0.99929,264014.68,0.2947,0.0797,0.9512,0.9032,0.6,0.5907,0,0.2018,0
2024-08-04 16:25:00,0.99929,0.9993,0.99928,0.9993,282068.03,0.5603,0.7694,0.1336,0.2897,0.5328,0.5128,1,0.429,1
2024-08-04 16:30:00,0.9993,0.99931,0.99926,0.99928,2918950.15,0.2548,0.7061,0.8963,0.2826,0.049,0.7773,1,0.3487,0
2024-08-04 16:35:00,0.99927,0.9993,0.99927,0.9993,634404.48,0.7325,0.3393,0.6549,0.8932,0.0276,0.4663,0,0.8312,1
2024-08-04 16:40:00,0.9993,0.9993,0.99927,0.99927,923833.33,0.994,0.5155,0.2754,0.05,0.6144,0.7765,0,0.8346,0
2024-08-04 16:45:00,0.99927,0.99928,0.99922,0.99922,414098.31,0.1151,0.9415,0.2137,0.3419,0.3519,0.6776,1,0.9479,1
2024-08-04 16:50:00,0.99923,0.99923,0.99922,0.99923,237337.57,0.748,0.7198,0.3059,0.7906,0.9865,0.1887,0,0.4804,1
2024-08-04 16:55:00,0.99923,0.99927,0.99922,0.99927,1084909.2,0.7496,0.5815,0.3838,0.3033,0.4368,0.267,1,0.9128,1
2024-08-04 17:00:00,0.99927,0.99927,0.99915,0.99919,2298232.19,0.746,0.3729,0.6896,0.9178,0.8804,0.4044,0,0.7291,0
2024-08-04 17:05:00,0.99919,0.9992,0.99903,0.99915,2172560.26,0.8582,0.097,0.2288,0.406,0.7507,0.1419,1,0.2421,0
2024-08-04 17:10:00,0.99914,0.9992,0.99914,0.9992,2247579.58,0.9918,0.4348,0.5798,0.4537,0.8093,0.8605,1,0.0698,1
2024-08-04 17:15:00,0.9992,0.9992,0.99913,0.99913,1382040.33,0.6925,0.8888,0.2967,0.436,0.4822,0.4386,0,0.6201,0
2024-08-04 17:20:00,0.99914,0.99914,0.99913,0.99914,404666.23,0.3764,0.6036,0.5681,0.2141,0.741,0.4849,1,0.6906,1
2024-08-04 17:25:00,0.99914,0.99915,0.99913,0.99915,3122482.38,0.8253,0.4359,0.9466,0.4975,0.9598,0.8235,0,0.5805,1
2024-08-04 17:30:00,0.99915,0.99916,0.99905,0.99905,1773702.56,0.0138,0.296,0.6316,0.4064,0.9647,0.0045,0,0.7744,0
2024-08-04 17:35:00,0.99905,0.99909,0.99905,0.99908,1497340.91,0.4595,0.8229,0.4314,0.5124,0.7964,0.0844,1,0.8333,0
2024-08-04 17:40:00,0.99909,0.99915,0.99907,0.99915,2285398.11,0.6398,0.0943,0.9951,0.5159,0.2806,0.7005,1,0.4154,0
2024-08-04 17:45:00,0.99914,0.9992,0.99903,0.99904,2083204.55,0.4973,0.1078,0.9543,0.9344,0.9314,0.402,0,0.9764,1
2024-08-04 17:50:00,0.99904,0.99911,0.99903,0.99911,1802631.75,0.1547,0.6766,0.2172,0.2933,0.289,0.1674,1,0.1576,0
2024-08-04 17:55:00,0.99911,0.9992,0.9991,0.9992,894075.37,0.3729,0.1752,0.849,0.0645,0.466,0.3419,0,0.8042,1
2024-08-04 18:00:00,0.99919,0.99929,0.99919,0.99928,431868.16,0.8946,0.2658,0.1443,0.5252,0.5265,0.9926,1,0.7622,1
2024-08-04 18:05:00,0.99928,0.9993,0.99928,0.9993,357011.72,0.4904,0.8971,0.6983,0.476,0.6711,0.8607,0,0.0287,0
2024-08-04 18:10:00,0.9993,0.9993,0.99929,0.9993,1133211.69,0.5218,0.9995,0.4841,0.9956,0.0039,0.8014,1,0.3737,0
2024-08-04 18:15:00,0.9993,0.9994,0.99929,0.99939,3319350.77,0.1638,0.7221,0.5557,0.1891,0.9155,0.5303,1,0.0022,0
2024-08-04 18:20:00,0.99938,0.99939,0.9993,0.99933,2036134.27,0.2052,0.8926,0.9076,0.0449,0.5244,0.826,1,0.4975,0
2024-08-04 18:25:00,0.99933,0.99944,0.99932,0.99943,1263649.81,0.8374,0.782,0.9587,0.3589,0.7078,0.9973,1,0.3642,1
2024-08-04 18:30:00,0.99943,0.99944,0.99935,0.9994,2505859.47,0.9597,0.531,0.6455,0.7842,0.1445,0.4029,0,0.6766,1
2024-08-04 18:35:00,0.9994,0.9994,0.99939,0.9994,275897.18,0.2093,0.8614,0.0935,0.486,0.6123,0.2748,0,0.0092,0
2024-08-04 18:40:00,0.9994,0.99941,0.99939,0.99941,757464.62,0.5526,0.2892,0.7124,0.1565,0.9143,0.0762,0,0.9051,1
2024-08-04 18:45:00,0.9994,0.99941,0.9993,0.99931,2625659.07,0.1949,0.1696,0.0976,0.0573,0.2822,0.5341,0,0.0446,0
2024-08-04 18:50:00,0.99931,0.99936,0.99928,0.99933,3800233.41,0.9293,0.903,0.4635,0.6313,0.4696,0.9068,0,0.2293,1
2024-08-04 18:55:00,0.99933,0.99943,0.99933,0.99942,1350524.39,0.3194,0.848,0.8394,0.5926,0.6887,0.4278,0,0.0951,0
2024-08-04 19:00:00,0.99943,0.99943,0.99942,0.99942,366455.78,0.6767,0.8297,0.4743,0.4684,0.8255,0.3763,1,0.2546,0
2024-08-04 19:05:00,0.99943,0.99945,0.99942,0.99945,444325.15,0.7067,0.6618,0.0712,0.4456,0.921,0.1636,0,0.9595,0
2024-08-04 19:10:00,0.99945,0.99945,0.99934,0.99945,2065289.37,0.4486,0.3839,0.5174,0.202,0.0116,0.9355,0,0.8794,1
2024-08-04 19:15:00,0.99945,0.99947,0.99944,0.99946,186326.18,0.8819,0.8701,0.3254,0.1272,0.1877,0.5552,0,0.6377,0
2024-08-04 19:20:00,0.99946,0.99947,0.99946,0.99947,988076.63,0.824,0.7753,0.7659,0.0517,0.0976,0.333,1,0.7789,1
2024-08-04 19:25:00,0.99947,0.9995,0.99946,0.9995,1520045.19,0.1731,0.7241,0.5514,0.7129,0.3747,0.2113,1,0.7871,0
2024-08-04 19:30:00,0.99949,0.9995,0.99949,0.9995,1275455.99,0.9052,0.7779,0.108,0.1992,0.5567,0.5263,0,0.5041,0
2024-08-04 19:35:00,0.9995,0.9995,0.99949,0.9995,1052071.19,0.8196,0.7692,0.9279,0.3849,0.624,0.4202,0,0.2476,0
2024-08-04 19:40:00,0.9995,0.99952,0.99949,0.99952,577927.92,0.3878,0.3437,0.7693,0.1527,0.4902,0.0463,1,0.3103,1
2024-08-04 19:45:00,0.99952,0.99959,0.99951,0.99958,1449782.11,0.0789,0.4924,0.0986,0.169,0.2302,0.088,1,0.6192,1
2024-08-04 19:50:00,0.99959,0.99959,0.99958,0.99959,197229.98,0.4376,0.3049,0.0933,0.1848,0.3018,0.2877,1,0.9067,0
2024-08-04 19:55:00,0.99959,0.99959,0.99958,0.99959,96859.78,0.2203,0.1099,0.0433,0.7946,0.3339,0.9539,1,0.2902,1
2024-08-04 20:00:00,0.99959,0.9996,0.99958,0.99959,682784.69,0.3234,0.1872,0.7593,0.3655,0.8205,0.9864,0,0.2116,1
2024-08-04 20:05:00,0.9996,0.9996,0.99958,0.99958,712243.49,0.7703,0.9235,0.4499,0.7719,0.2622,0.432,0,0.4037,0
2024-08-04 20:10:00,0.99958,0.9996,0.99958,0.9996,694813.65,0.7608,0.3782,0.6548,0.3284,0.1963,0.6666,1,0.1561,0
2024-08-04 20:15:00,0.9996,0.99962,0.99959,0.99962,345832.44,0.5675,0.2624,0.0516,0.0854,0.4942,0.8437,1,0.7455,1
